"","H2O_30m_A","H2O_30m_B","H2O_30m_C","PNA79_30m_A","PNA79_30m_B","PNA79_30m_C","PNAscr_30m_A","PNAscr_30m_B","PNAscr_30m_C","H2O_16h_A","H2O_16h_B","H2O_16h_C","PNA79_16h_A","PNA79_16h_B","PNA79_16h_C","PNAscr_16h_A","PNAscr_16h_B","PNAscr_16h_C"
"cds-C4N14_01605",31.6953071996957,22.7407653720915,30.3357336516288,14.8459488835569,20.4546114068768,19.4026098486604,20.365023211923,20.0989987299383,14.9125025173386,66.7876862334416,47.5667573780772,53.219929698931,55.5551125574937,76.1802644627913,78.7569854469776,41.5151386272123,42.1634064824008,32.2839721125905
"cds-C4N14_01610",41.704351578547,31.1189420881252,35.7178799446597,37.4376102281,36.3245685329019,45.8607141877427,29.4161446394444,50.5716742237158,38.8790244202042,51.6491440205281,53.5126020503369,44.2502786260775,40.1490729407097,60.4515033921155,62.0790355876176,34.8866711153044,35.4708022788451,41.1195855328784
"cds-C4N14_01615",55.049744083682,44.2846483561781,50.8857467704741,44.5378466506706,45.1412113806936,45.8607141877427,42.9928267807264,45.3848358417962,53.7915269375428,57.2147845399816,51.4444821643335,41.0610693557296,38.2816741992814,49.2708178117555,47.2541912681866,37.6776048045288,31.1206095465339,43.8382358160439
"cds-C4N14_01620",75.0678328413846,58.6472370122359,72.4143319425977,111.021878607469,69.8278113545104,78.7863551430452,98.4309455242947,110.220315615791,80.4209957185046,42.9667448101807,48.3423023353285,38.2705112441751,28.711255649461,57.7984593560979,48.180744038151,43.2594721829775,27.4396772345783,35.6822849665473
"cds-C4N14_01625",30.0271331365538,25.5334909441027,24.4643013319587,29.6918977671138,20.8072771207885,31.7497252068988,23.7591937472435,16.8572247412386,32.4879519127734,47.4192572257435,40.8453677485663,37.0745577677946,23.8093339532116,34.3000693227991,47.563042191508,28.9559370257027,22.0855938717338,39.4204291058999
"cds-C4N14_01630",60.6103242941549,40.2950403961621,40.1214541844123,26.4645175750362,37.3825656746369,30.5738094584951,40.352916364366,36.307868673437,26.0968794053425,44.7477497764059,55.3222069505898,41.0610693557296,30.3452295482108,37.9006290859658,51.8869551180088,30.0025371591618,29.1128282854672,26.8466715462594
"cds-C4N14_01635",59.4982082520604,43.4867267641749,59.6928952499792,54.2199872269034,57.8371770815137,47.0366299361464,39.2215261859258,51.2200290214557,42.0745606739196,21.5946852154794,27.1440735037941,23.520418368816,27.3107065933898,30.8890127050621,33.6647506420414,27.5604701810905,23.4241147124449,32.2839721125905
"cds-C4N14_01640",388.128498691011,386.991972121556,391.918107337978,362.112057551105,402.038913859302,510.93539268139,356.387906208653,400.034910205547,561.349201902674,215.056349671682,175.790190310285,216.866230383659,421.098416192095,352.854856790342,318.425301944447,463.992725833549,447.735221217875,624.270071271881
"cds-C4N14_01645",17.7938566735134,22.7407653720915,19.0821550389278,16.7823769988034,17.2806199816718,18.8146519744586,19.6107630929629,12.9670959547989,27.6946475322002,54.3206514698658,50.1519072355814,51.8246506431538,46.9183933783875,45.8597611940186,43.2391292650073,37.3287380933758,37.4785835399118,32.6238033979862
"cds-C4N14_01650",232.432252797769,149.610298500602,187.885834229443,708.732690180237,308.935165386622,611.476189169903,589.831413026808,567.958802820193,595.434921942305,236.205783645605,227.75170244612,225.636555877116,207.047835455869,196.893768101592,187.163659532817,272.464901410528,269.042688982939,270.165871889573
"cds-C4N14_01655",12.7893344840877,7.97921592003209,20.5500131188453,23.2371373829586,12.3432999869084,20.578525597064,10.9367717249216,24.6374823141179,16.5102706441963,14.0254141090227,18.6130789740302,15.1487440341526,17.5068632008909,17.4342893795443,13.8982915494666,24.7695364918662,20.0778126106671,18.0110581259715
"cds-C4N14_01660",48.3770478311145,61.4399625842471,62.6286114098142,48.4107028811637,54.6631856563087,46.4486720619445,53.1753383866879,55.7585126056354,45.270096927635,83.2619821710238,90.7387599983973,89.2978595697419,118.346395238022,112.754371530748,128.790835025057,64.5403415633132,70.6069743475125,72.3840637892818
"cds-C4N14_01665",107.875256083175,70.616060892284,67.521471676206,74.2297444177844,79.3497856301255,73.4947342752287,68.2605407658902,72.615737346874,126.223682021759,109.309179802066,149.938691735243,145.507672959624,78.6641719826696,83.3813839891248,81.5366437568709,83.0302772544246,104.069995365291,86.9968090612964
"cds-C4N14_01670",96.754095662229,82.5848847723321,77.3071922089895,73.5842683793689,76.5284599188321,81.7261445140543,83.3457431450924,66.7805441672144,85.2143000990777,104.411416144947,112.971048772933,86.3079758787908,131.184761585342,114.459899839617,109.950928702447,103.264546501301,85.6653338055128,97.1917476231671
"cds-C4N14_01675",83.9647611781413,79.3931984043193,102.260779567587,103.276166146483,90.9877541892105,124.647069330788,95.7910351079343,99.1982840542118,135.277701407286,53.2075233659751,69.0235011953621,65.1794644627357,57.422511298922,59.882993955826,72.2711160572265,99.0781459674646,89.6808963276462,92.0942783422317
"cds-C4N14_01695",297.491041260302,277.676714017117,298.464476249896,334.356587899238,308.935165386622,328.668451678823,345.074004424251,286.572820601056,333.933538513261,57.882661402316,72.6427109958679,84.7133712436168,121.8477678782,162.783201924223,158.749374587241,167.107154642308,166.980474878714,194.72332653173
"cds-C4N14_01700",20.0180887577026,21.9428437800882,21.0392991454845,16.1369009603879,19.7492799790535,12.9350732324403,28.6618845204843,27.2309015050777,20.7709856491502,42.9667448101807,38.2602178910621,47.8381390552189,48.7857921198159,32.2155347230709,42.9302783416858,62.447141296395,61.5719586727123,62.1891252274111
"cds-C4N14_01705",564.95494938405,586.472370122359,581.761085673978,487.979885042131,542.752533710058,437.440658406161,507.994190119636,533.595998539976,494.77552995027,198.136802492543,409.746252414415,415.195181883421,399.623330665669,393.787536203185,426.523125106965,436.432255652459,520.015346616277,516.203722516052
"cds-C4N14_01710",340.307508880943,481.146719977935,491.24317074573,376.312530396246,433.073496683529,362.770008382529,380.524230015377,419.485554137745,314.227731615349,595.300909960743,679.118867566353,656.977109691673,1604.32894372964,1378.06687356572,1355.23785153466,775.879565604371,909.524911263218,766.659379852675
"cds-C4N14_01715",628.345563783441,804.304964739235,957.532754132863,884.947648667673,666.185533579142,758.46565772036,869.66191716101,709.948503525241,1133.35019131773,220.621990191135,613.197546199995,651.395993468564,548.548380294581,400.041140002369,531.532439036268,814.952637253512,1331.82823650758,893.416449305267
"cds-C4N14_01725",736.220819866616,793.13406245119,850.379114298884,1065.0354633856,894.360250479992,1013.05141724975,973.372683518025,979.664099385059,1081.68902188267,2058.39648971467,2172.81845523228,2256.96353550935,1899.14452003264,1695.48464216068,1622.08504928442,1311.38996722429,1480.40404982652,1433.74819308441
"cds-C4N14_01730",77.848122946621,115.698630840465,110.578642020453,88.4302172629258,110.384368454352,64.6753661622013,78.8201824313318,81.6927045152332,46.8678650544927,393.602097535749,444.645775490722,465.624553470797,506.298483769764,455.944567904169,478.101229301652,308.049305948138,301.167189160006,280.360810451444
"cds-C4N14_01735",2725.24036115278,2817.06218056733,3234.66992211158,3393.26753395037,2969.79797685016,3344.30438846001,3144.13330588523,3118.58657712914,4816.73831310037,633.592516734582,771.150202493502,824.609921964336,930.197998074001,724.091518687377,740.933365048232,1453.72758537474,1828.41946841141,1528.56112170981
"cds-C4N14_01740",5.56058021047293,2.39376477600963,4.89286026639174,5.80928434573965,7.05331427823338,7.05549449042196,4.14843065428062,5.83519317965952,3.19553625371541,9.7955273142381,8.53099452976385,8.17234875526656,10.0372682351774,6.82211323547384,5.86816754310813,8.37280106767307,7.02723441373347,9.1754447056836
"cds-C4N14_01745",485.438652374287,458.006993809842,419.318124829772,344.03872847547,405.918236712331,361.006134759923,333.38297258037,352.056655172791,396.779084836331,649.39893580983,523.75136113035,507.881576302907,492.52641805173,480.579976810046,481.80744038151,355.146311953799,337.641882069384,451.635778290871
"cds-C4N14_01750",255.230631660708,285.256969141147,241.218011133113,192.351859447824,245.808002596433,242.238644171154,185.925119323668,224.330760018021,235.937093399321,166.969215583604,205.519413671584,215.470951327882,119.980369136772,142.316862217802,141.453722881238,180.364089666124,205.128318838982,207.976746662162
"cds-C4N14_01755",348.648379196653,345.50004933739,331.73592606136,238.180658175326,310.69849395618,264.581043390823,244.003148483596,296.298142567155,245.523702160468,111.758061630626,122.536103245699,121.189952273221,178.803429491765,207.126937954803,217.122199095001,171.991288598451,141.548578905203,178.411424832737
"cds-C4N14_01760",303.607679491822,269.298537301083,303.846622542927,244.635418559481,318.809805376149,283.395695365282,299.064137167685,287.869530196536,327.54246600583,152.943801474581,137.271457433473,134.7440916722,366.243578162637,389.997473294588,369.076853369169,174.433355576522,173.003818661914,184.528387969859
"cds-C4N14_01765",178.494624756181,187.910534916756,180.546543829855,101.985214069652,180.564845522774,145.225594927852,102.579376178575,149.121603480188,129.951807651093,193.016413214646,143.475817091483,163.446975105331,173.901507795516,162.025189342504,210.327478781928,129.429549837779,121.805396504713,127.776563308779
"cds-C4N14_01770",12.2332764630404,3.98960796001605,5.38214629303091,10.3276166146483,10.5799714173501,6.46753661622013,9.42825148700141,5.83519317965952,6.39107250743083,2.44888182855952,3.10217982900504,2.39190695276094,6.7693204376778,3.79006290859658,3.08850923321481,9.07053448997916,6.02334378320012,6.1169631371224
"cds-C4N14_01775",10.5651023998986,15.160510248061,12.7214366926185,12.2640447298948,8.81664284779172,8.81936811302745,9.80538154648146,10.3736767638391,7.4562512586693,2.00363058700325,0.517029971500839,2.98988369095118,6.7693204376778,7.95913210805282,4.94161477314369,3.83753382268349,5.35408336284455,2.71865028316551
"cds-C4N14_01780",296.934983239255,374.225226649505,420.29669688305,406.649904201775,379.115642455044,367.473671376144,385.049790729137,417.540489744525,467.613471793689,62.7804250594351,94.6164847846536,95.2776269516443,94.3036364421321,156.908604415898,125.0846239452,111.288480857821,124.817068396314,166.177498558492
"cds-C4N14_01785",351.984727322937,391.779501673576,388.003819124865,351.784440936457,383.347631021984,331.608241049832,362.799117219814,343.628042802171,301.445586600487,280.063030938898,299.360353498986,263.907067121291,213.583731050869,294.298384852524,271.17111067626,222.576961715642,184.381245807959,210.695396945327
"cds-C4N14_01790",132.341809009256,145.620690540586,180.546543829855,104.567118223314,136.481631283816,122.295237833981,141.423772305021,101.143348447432,131.549575777951,40.9631142231775,49.1178472925797,46.0442088406482,18.440562571605,38.2796353768255,46.6364894215436,48.8413395614262,47.5174898452454,64.2281129397852
"cds-C4N14_01795",399.249659111956,504.286446146028,428.614559335916,380.185386626739,477.156710922488,418.038048557501,361.667727041374,398.089845812327,423.941142992912,86.6013664826959,104.69856922892,119.196696479254,490.425594467623,386.396913531421,359.502474746204,290.605970390486,307.859793363561,307.547313283099
"cds-C4N14_01800",144.019027451249,157.589514420634,153.635812364701,168.46924602645,155.172914121134,150.517215795668,167.822876468625,138.747926716348,157.113865807675,25.1566951479297,28.6951634182966,27.3076043773541,59.523334883029,70.1161638090367,60.2259300476887,60.0050743183237,60.2334378320012,60.8298000858283
"cds-C4N14_01825",741.781400077089,694.989706634795,707.507594520245,491.852741272624,654.194899306146,548.564696630307,523.833652617798,614.640348257469,572.533578790678,221.957743915804,238.350816861887,264.505043859481,220.119626645868,274.021548291533,299.276544698515,361.425912754554,355.042652998629,406.098386047848
"cds-C4N14_01830",1172.17030836769,738.875394194972,850.868400325523,708.087214141822,819.595119130718,689.086628564545,701.084780573424,781.267531276635,760.005039008649,1691.06421543074,1631.4880750709,1574.47275165489,2905.20559197717,2880.63731367883,2751.86172679439,1656.41914455466,1620.94873810119,1646.14274645672
"cds-C4N14_01835",214.638396124255,120.885121188486,166.357249057319,451.187750852446,187.265494087096,326.316620182016,347.713914840612,308.616883724214,305.173712229822,140.922017952562,189.491484555058,186.17009115656,201.679064074263,227.403774515795,217.431050018322,173.386755443063,183.377355177426,183.848725399068
"cds-C4N14_01840",13.9014505261823,14.7615494520594,16.6357249057319,9.68214057623275,8.46397713388005,12.9350732324403,7.91973124908118,12.318741157059,9.054019385527,31.8354637712738,44.7230925348226,50.6286971667733,38.2816741992814,45.2912517577291,48.798445884794,26.5138700476314,36.8093231195563,31.6043095417991
"cds-C4N14_01845",17.2377986524661,17.5542750240706,26.4214454385154,28.4009456902827,27.1552599711985,27.0460622132842,22.2506735093233,23.3407727186381,19.1732175222925,105.969795490394,116.590258573439,136.538021886771,108.309127002845,109.532818058441,113.965990705626,48.4924728502732,56.2178753098678,62.5289565128068
"cds-C4N14_01850",138.458447240776,140.434200192565,218.710853907711,578.346530420303,303.645179677947,498.588277323152,475.938135063831,456.441777608922,521.937588106851,97.5100219008247,137.271457433473,160.257765834983,141.688879505877,150.465497471284,176.353877216566,184.899356911114,150.918224790181,205.597927664392
"cds-C4N14_01855",514.909727489793,529.022015498128,572.953937194473,540.908920192203,484.562690914633,527.398213159041,517.799571666117,505.716742237158,534.187143746093,1032.98288041056,1096.10353958178,1099.67922153184,1012.59696753953,1134.93433797925,1112.48102580397,588.887008426339,637.470550388679,654.854886957493
"cds-C4N14_01860",772.36459123469,509.871897290051,658.578991856328,1423.92014074463,755.762624912706,1210.01730510737,1180.0399561131,1185.19257026862,1172.22921573794,1009.38456460808,988.819820495355,1016.16180376461,918.993605625431,1003.98766448723,990.484911091989,696.68682217263,723.135884194192,755.105116149221
"cds-C4N14_01865",3832.90793907899,3095.13785538045,3340.35570386564,2587.06796196939,3116.85957955133,2571.7277417588,2803.96199223422,2498.75939048975,2568.14596923595,1393.63638607115,1388.4839884655,1431.95496238622,5881.6057609713,6440.07489428731,5832.03198507952,2667.08600676503,2838.33344272797,3184.8988067284
"cds-C4N14_01870",239.661007071383,235.785830436948,205.500131188453,111.021878607469,220.416071194793,175.799404386347,118.041708617258,196.451503715204,122.495556392424,438.572472932933,504.621252184819,508.678878620494,1203.53848885058,1116.36302972712,1130.70323027994,494.692996415017,531.392773762321,544.409719203894
"cds-C4N14_01875",1128.797782726,1216.03250621289,1240.82936355694,964.986677431197,1226.21868727087,963.074997942597,995.623357027348,1128.13734806751,1040.14705058437,589.290018199733,852.065393033383,816.437573209069,1317.21638723503,1843.86560503224,1723.69700305718,922.40358428865,1067.47037046713,1159.50434577009
"cds-C4N14_01880",246.333703323951,204.666888348823,187.396548202804,131.03163579835,198.903462646181,112.887911846751,158.394624981624,157.550215850807,109.180822001943,565.914328018028,589.931197482458,613.922784541976,834.493812575798,922.880318243267,880.22513146622,407.476318626756,442.046507644853,403.719567050079
